Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2023,MINITONAS-BOWSMAN,AAC WHEATLAND <SECAN>,8,1973,63,TRUE
2023,MINITONAS-BOWSMAN,CARDALE (BW429),4,1527,62.8,TRUE
2023,MINTO-ODANAH,AAC BRANDON (BW 932),29,9665,72.6,TRUE
2023,MINTO-ODANAH,AAC HOCKLEY |BW5044|,3,830,80,TRUE
2023,MINTO-ODANAH,AAC STARBUCK <SECAN>,27,12422,77.6,TRUE
2023,MINTO-ODANAH,AAC WHEATLAND <SECAN>,10,4284,82.9,TRUE
2023,MINTO-ODANAH,BOLLES <SEED DEPOT>,8,3083,68.7,TRUE
2023,MONTCALM,AAC BRANDON (BW 932),32,10388,61.6,TRUE
2023,MONTCALM,AAC STARBUCK <SECAN>,15,4112,60.7,TRUE
2023,MONTCALM,SHELLY,4,720,41.3,TRUE
2023,MORRIS,AAC BRANDON (BW 932),67,25265,41.3,TRUE
2023,MORRIS,AAC HOCKLEY |BW5044|,8,2444,41,TRUE
2023,MORRIS,AAC STARBUCK <SECAN>,29,10355,43.2,TRUE
2023,MORRIS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,16,4322,41.6,TRUE
2023,MORRIS,CARDALE (BW429),5,930,43.1,TRUE
2023,MORRIS,CS DAYBREAK <CANTERRA>,5,1315,29.4,TRUE
2023,MORRIS,SY GABBRO <SYNGENTA>,4,1149,32.6,TRUE
2023,MORRIS,SY MANNESS,16,3935,36.9,TRUE
2023,MOSSEY RIVER,AAC BRANDON (BW 932),8,1712,18.7,TRUE
2023,MOSSEY RIVER,CARDALE (BW429),5,1365,45.8,TRUE
2023,MOUNTAIN,AAC HOCKLEY |BW5044|,4,1216,67.5,TRUE
2023,MOUNTAIN,AAC REDBERRY,4,1139,43.4,TRUE
2023,MOUNTAIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,28,15949,60.8,TRUE
2023,MOUNTAIN,AAC WHEATLAND <SECAN>,11,4678,67.4,TRUE
2023,NORFOLK-TREHERNE,AAC BRANDON (BW 932),30,13904,58.7,TRUE
2023,NORFOLK-TREHERNE,AAC STARBUCK <SECAN>,12,4044,61.2,TRUE
2023,NORFOLK-TREHERNE,AAC WHEATLAND <SECAN>,9,4232,63.2,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC BRANDON (BW 932),58,36562,63.5,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC HOCKLEY |BW5044|,4,890,72.3,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC HODGE |BW1069|,5,1545,77.5,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC REDBERRY,3,1057,77.1,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC STARBUCK <SECAN>,29,14187,72.5,TRUE
2023,NORTH CYPRESS-LANGFORD,AAC WHEATLAND <SECAN>,4,3816,79.8,TRUE
2023,NORTH NORFOLK,AAC BRANDON (BW 932),41,13866,53.2,TRUE
2023,NORTH NORFOLK,AAC LEROY VB <ALLIANCE>,3,572,47.4,TRUE
2023,NORTH NORFOLK,AAC STARBUCK <SECAN>,22,7873,56.8,TRUE
2023,NORTH NORFOLK,BOLLES <SEED DEPOT>,8,4230,59.5,TRUE
2023,NORTH NORFOLK,CARDALE (BW429),3,641,57.1,TRUE
2023,NORTH NORFOLK,CDC SKRUSH |PT599|,3,1224,60.5,TRUE
2023,OAKLAND-WAWANESA,AAC BRANDON (BW 932),26,10514,68.4,TRUE
2023,OAKLAND-WAWANESA,AAC HOCKLEY |BW5044|,4,711,60.5,TRUE
2023,OAKLAND-WAWANESA,AAC HODGE |BW1069|,3,691,77.7,TRUE
2023,OAKLAND-WAWANESA,AAC STARBUCK <SECAN>,11,3756,67.9,TRUE
2023,OAKLAND-WAWANESA,AAC WHEATLAND <SECAN>,15,4600,75.6,TRUE
2023,OAKVIEW,AAC BRANDON (BW 932),23,10444,67.7,TRUE
2023,OAKVIEW,AAC HOCKLEY |BW5044|,7,2170,70.7,TRUE
2023,OAKVIEW,AAC HODGE |BW1069|,8,1498,72.3,TRUE
2023,OAKVIEW,AAC REDBERRY,12,2971,61.4,TRUE
2023,OAKVIEW,AAC STARBUCK <SECAN>,54,18715.4,72.3,TRUE
2023,OAKVIEW,AAC WHEATLAND <SECAN>,29,9656,74.3,TRUE
2023,OAKVIEW,BOLLES <SEED DEPOT>,6,2449,72,TRUE
2023,PEMBINA,AAC BRANDON (BW 932),71,25405,63.2,TRUE
2023,PEMBINA,AAC HOCKLEY |BW5044|,10,2728,69.6,TRUE
2023,PEMBINA,AAC HODGE |BW1069|,8,2462,60.7,TRUE
2023,PEMBINA,AAC STARBUCK <SECAN>,38,12215,55,TRUE
2023,PEMBINA,AAC WHEATLAND <SECAN>,12,3198,65.6,TRUE
2023,PEMBINA,SY CAST,4,696,70.6,TRUE
2023,PINEY,AAC BRANDON (BW 932),5,2251,57.1,TRUE
2023,PIPESTONE,AAC BRANDON (BW 932),33,16157,48.7,TRUE
2023,PIPESTONE,AAC ELIE(BW931),3,2299,48.4,TRUE
2023,PIPESTONE,AAC HOCKLEY |BW5044|,8,2405,48.5,TRUE
2023,PIPESTONE,AAC HODGE |BW1069|,4,2876,52.8,TRUE
2023,PIPESTONE,"AAC MAGNET |BW 1045, BJ14*A01135|",4,1348,43.9,TRUE
2023,PIPESTONE,AAC STARBUCK <SECAN>,25,14874,53.7,TRUE
2023,PIPESTONE,AAC WHEATLAND <SECAN>,12,12362,52.8,TRUE
2023,PIPESTONE,CDC HUGHES <CPSC> |PT588|,3,909,42.2,TRUE
2023,PORTAGE LA PRAIRIE,AAC BRANDON (BW 932),85,48876,67.5,TRUE
2023,PORTAGE LA PRAIRIE,AAC HOCKLEY |BW5044|,10,2212,68.9,TRUE
2023,PORTAGE LA PRAIRIE,AAC STARBUCK <SECAN>,45,20967,76.4,TRUE
2023,PORTAGE LA PRAIRIE,AC BARRIE (BW 661),3,917,67.3,TRUE
2023,PORTAGE LA PRAIRIE,BOLLES <SEED DEPOT>,4,1137,64.9,TRUE
2023,PORTAGE LA PRAIRIE,CARDALE (BW429),6,1022,55.8,TRUE
2023,PRAIRIE LAKES,AAC BRANDON (BW 932),50,24583,60.5,TRUE
2023,PRAIRIE LAKES,AAC HODGE |BW1069|,7,1446,65.7,TRUE
2023,PRAIRIE LAKES,AAC STARBUCK <SECAN>,18,6010,66.8,TRUE
2023,PRAIRIE LAKES,AAC WHEATLAND <SECAN>,26,8136,64.3,TRUE
2023,PRAIRIE VIEW,AAC BRANDON (BW 932),14,3977,54.6,TRUE
2023,PRAIRIE VIEW,AAC HOCKLEY |BW5044|,16,4776,66.5,TRUE
2023,PRAIRIE VIEW,AAC HODGE |BW1069|,20,9143,69.2,TRUE
2023,PRAIRIE VIEW,AAC LEROY VB <ALLIANCE>,5,775,62.9,TRUE
2023,PRAIRIE VIEW,AAC REDBERRY,8,3886,47.8,TRUE
2023,PRAIRIE VIEW,AAC STARBUCK <SECAN>,34,18460,70.7,TRUE
2023,PRAIRIE VIEW,AAC WHEATLAND <SECAN>,74,36383,66.7,TRUE
2023,PRAIRIE VIEW,BOLLES <SEED DEPOT>,7,6421,59.3,TRUE
2023,PRAIRIE VIEW,SY MANNESS,5,3264,82.4,TRUE
2023,RHINELAND,AAC BRANDON (BW 932),68,13816,59.5,TRUE
2023,RHINELAND,AAC STARBUCK <SECAN>,47,11416,59,TRUE
2023,RHINELAND,AAC WHEATLAND <SECAN>,11,2345,68.8,TRUE
2023,RHINELAND,SY MANNESS,4,752,68.3,TRUE
2023,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),12,3808,68.9,TRUE
2023,RIDING MOUNTAIN WEST,AAC HOCKLEY |BW5044|,19,6172,70,TRUE
2023,RIDING MOUNTAIN WEST,AAC HODGE |BW1069|,25,8721,71.6,TRUE
2023,RIDING MOUNTAIN WEST,AAC REDBERRY,9,2872,63.1,TRUE
2023,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,21,11622,71.2,TRUE
2023,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,12,4531,71.8,TRUE
2023,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,45,19895,65.6,TRUE
2023,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,6,3390,62,TRUE
2023,RIDING MOUNTAIN WEST,CDC LANDMARK,9,5875,69.6,TRUE
2023,RIDING MOUNTAIN WEST,SY MANNESS,6,1900,81.3,TRUE
2023,RITCHOT,AAC BRANDON (BW 932),20,5367,61.5,TRUE
2023,RITCHOT,AAC HOCKLEY |BW5044|,9,1554,59.9,TRUE
2023,RITCHOT,AAC STARBUCK <SECAN>,5,1193,61,TRUE
2023,RIVERDALE,AAC BRANDON (BW 932),21,9216,70.7,TRUE
2023,RIVERDALE,AAC HOCKLEY |BW5044|,3,1148,58.2,TRUE
2023,RIVERDALE,AAC HODGE |BW1069|,3,549,59.2,TRUE
2023,RIVERDALE,AAC STARBUCK <SECAN>,22,8343,60.6,TRUE
2023,RIVERDALE,AAC WHEATLAND <SECAN>,9,2707,75.9,TRUE
2023,ROCKWOOD,AAC BRANDON (BW 932),34,9767,57.5,TRUE
2023,ROCKWOOD,AAC HOCKLEY |BW5044|,11,2047,54.9,TRUE
2023,ROCKWOOD,AAC LEROY VB <ALLIANCE>,11,2644,59.3,TRUE
2023,ROCKWOOD,AAC STARBUCK <SECAN>,39,17622,58.4,TRUE
2023,ROCKWOOD,SY TORACH <SYNGENTA>,3,965,43.4,TRUE
2023,ROLAND,AAC BRANDON (BW 932),40,11738,49.2,TRUE
2023,ROLAND,AAC BROADACRES <PROVEN>,5,1340,58.1,TRUE
2023,ROLAND,AAC HOCKLEY |BW5044|,10,2236,45.4,TRUE
2023,ROLAND,AAC STARBUCK <SECAN>,22,6535,48.3,TRUE
2023,ROSEDALE,AAC BRANDON (BW 932),19,9577,72.8,TRUE
2023,ROSEDALE,AAC REDBERRY,6,2215,71.1,TRUE
2023,ROSEDALE,AAC STARBUCK <SECAN>,15,6500,72.9,TRUE
2023,ROSEDALE,AAC WHEATLAND <SECAN>,4,2265,77.9,TRUE
2023,ROSEDALE,BOLLES <SEED DEPOT>,5,1525,69.5,TRUE
2023,ROSSBURN,AAC BRANDON (BW 932),19,7966,66.5,TRUE
2023,ROSSBURN,AAC HODGE |BW1069|,3,619,70.2,TRUE
2023,ROSSBURN,AAC REDBERRY,8,2190,59.8,TRUE
2023,ROSSBURN,AAC STARBUCK <SECAN>,25,7961.5,67.4,TRUE
2023,ROSSBURN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,877,55.9,TRUE
2023,ROSSBURN,AAC WHEATLAND <SECAN>,10,3337,69.7,TRUE
2023,ROSSBURN,SY GABBRO <SYNGENTA>,3,706,43.7,TRUE
2023,ROSSER,AAC BRANDON (BW 932),7,3348,65.3,TRUE
2023,ROSSER,AAC HOCKLEY |BW5044|,6,1702,67.1,TRUE
2023,ROSSER,AAC LEROY VB <ALLIANCE>,5,1207,61.7,TRUE
2023,ROSSER,AAC STARBUCK <SECAN>,36,16718,62.6,TRUE
2023,RUSSELL-BINSCARTH,AAC HOCKLEY |BW5044|,7,2987,62.1,TRUE
2023,RUSSELL-BINSCARTH,AAC HODGE |BW1069|,9,3042,68.3,TRUE
2023,RUSSELL-BINSCARTH,AAC REDBERRY,3,1150,63.3,TRUE
2023,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,12,4877,60.3,TRUE
2023,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,14,9261,63.4,TRUE
2023,RUSSELL-BINSCARTH,CDC LANDMARK,3,1225,69.3,TRUE
2023,RUSSELL-BINSCARTH,SY MANNESS,4,700,77.9,TRUE
2023,SIFTON,AAC BRANDON (BW 932),9,1586,50.1,TRUE
2023,SIFTON,AAC WHEATLAND <SECAN>,5,2314,34.2,TRUE
2023,SOURIS-GLENWOOD,AAC BRANDON (BW 932),22,12349,63.7,TRUE
2023,SOURIS-GLENWOOD,AAC HOCKLEY |BW5044|,14,4449,60.9,TRUE
2023,SOURIS-GLENWOOD,AAC STARBUCK <SECAN>,5,3041,59.5,TRUE
2023,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,6,2340,74.9,TRUE
2023,SPRINGFIELD,AAC BRANDON (BW 932),30,11674,65.4,TRUE
2023,SPRINGFIELD,AAC HOCKLEY |BW5044|,7,1174,73.4,TRUE
2023,SPRINGFIELD,AAC HODGE |BW1069|,3,650,83,TRUE
2023,SPRINGFIELD,AAC LEROY VB <ALLIANCE>,5,1225,78.4,TRUE
2023,SPRINGFIELD,AAC STARBUCK <SECAN>,17,7009,71.3,TRUE
2023,SPRINGFIELD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,1510,76.6,TRUE
2023,SPRINGFIELD,CS DAYBREAK <CANTERRA>,11,2098,74.7,TRUE
2023,ST. ANDREWS,AAC BRANDON (BW 932),21,7972,69.4,TRUE
2023,ST. ANDREWS,AAC ELIE(BW931),6,1545,69.3,TRUE
2023,ST. ANDREWS,AAC LEROY VB <ALLIANCE>,5,1702,71.3,TRUE
2023,ST. ANDREWS,AAC STARBUCK <SECAN>,20,12831,70.1,TRUE
2023,ST. ANDREWS,BOLLES <SEED DEPOT>,5,2648,55.4,TRUE
2023,ST. ANDREWS,SY TORACH <SYNGENTA>,4,1228,55.8,TRUE
2023,ST. CLEMENTS,AAC BRANDON (BW 932),17,4432,54.6,TRUE
2023,ST. CLEMENTS,AAC ELIE(BW931),3,660,83.6,TRUE
2023,ST. CLEMENTS,AAC HOCKLEY |BW5044|,5,519,59.3,TRUE
2023,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,11,2138,68.7,TRUE
2023,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),5,1495,67.8,TRUE
2023,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,13,9371,68.4,TRUE
2023,STANLEY,AAC BRANDON (BW 932),48,11214,57,TRUE
2023,STANLEY,AAC STARBUCK <SECAN>,46,7565.5,57.4,TRUE
2023,STANLEY,AAC WHEATLAND <SECAN>,3,810,70.9,TRUE
2023,STANLEY,SY CAST,7,1825,60.8,TRUE
2023,STE. ANNE,AAC BRANDON (BW 932),23,2949,71,TRUE
2023,STE. ANNE,AAC HOCKLEY |BW5044|,4,783,37.8,TRUE
2023,STE. ROSE,AAC BRANDON (BW 932),12,7473,65.2,TRUE
2023,STE. ROSE,AAC STARBUCK <SECAN>,9,2625,65.4,TRUE
2023,STE. ROSE,CARDALE (BW429),3,2473,64.4,TRUE
2023,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,41,16353,67.8,TRUE
2023,SWAN VALLEY WEST,AAC REDBERRY,5,2149,40.6,TRUE
2023,SWAN VALLEY WEST,AAC REDSTAR <SECAN> |PT488|,3,532,57.8,TRUE
2023,SWAN VALLEY WEST,AAC STARBUCK <SECAN>,3,1435,73,TRUE
2023,SWAN VALLEY WEST,AAC TISDALE (PT250),8,2009,57.5,TRUE
2023,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,60,43855,66.2,TRUE
2023,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,29,16870,70.3,TRUE
2023,SWAN VALLEY WEST,CDC LANDMARK,3,521,46.2,TRUE
2023,SWAN VALLEY WEST,SY GABBRO <SYNGENTA>,4,1640,59.1,TRUE
2023,SWAN VALLEY WEST,SY MANNESS,11,3636,66,TRUE
2023,TACHE,AAC BRANDON (BW 932),46,13201,65.9,TRUE
2023,THOMPSON,AAC BRANDON (BW 932),27,9223.8,67.1,TRUE
2023,THOMPSON,AAC HOCKLEY |BW5044|,5,793,73.8,TRUE
2023,THOMPSON,AAC STARBUCK <SECAN>,19,6935,66,TRUE
2023,TWO BORDERS,AAC BRANDON (BW 932),56,42179,49.3,TRUE
2023,TWO BORDERS,AAC ELIE(BW931),33,21440,46.9,TRUE
2023,TWO BORDERS,AAC HOCKLEY |BW5044|,3,764,40.8,TRUE
2023,TWO BORDERS,AAC HODGE |BW1069|,3,553,4.5,TRUE
2023,TWO BORDERS,AAC LEROY VB <ALLIANCE>,13,9437,44,TRUE
2023,TWO BORDERS,AAC REDBERRY,5,1646,46.7,TRUE
2023,TWO BORDERS,AAC STARBUCK <SECAN>,16,5109,46.7,TRUE
2023,TWO BORDERS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1593,44.1,TRUE
2023,TWO BORDERS,AAC WHEATLAND <SECAN>,8,3735,37.3,TRUE
2023,TWO BORDERS,CARBERRY (BW874),4,2327,50.3,TRUE
2023,VICTORIA,AAC BRANDON (BW 932),19,5488,60.4,TRUE
2023,VICTORIA,AAC ELIE(BW931),6,1368,57.3,TRUE
2023,VICTORIA,AAC LEROY VB <ALLIANCE>,3,592,57.3,TRUE
2023,VICTORIA,AAC STARBUCK <SECAN>,16,4659,61.6,TRUE
2023,WALLACE-WOODWORTH,AAC BRANDON (BW 932),59,23683,58.6,TRUE
2023,WALLACE-WOODWORTH,AAC HOCKLEY |BW5044|,14,3396,62,TRUE
2023,WALLACE-WOODWORTH,AAC HODGE |BW1069|,8,2118,54.2,TRUE
2023,WALLACE-WOODWORTH,AAC LEROY VB <ALLIANCE>,5,1555,60.5,TRUE
2023,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,50,21524.5,62.1,TRUE
2023,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,41,15697,64.4,TRUE
2023,WALLACE-WOODWORTH,BOLLES <SEED DEPOT>,8,1594,41.6,TRUE
2023,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,6,1609,44.2,TRUE
2023,WEST INTERLAKE,CS DAYBREAK <CANTERRA>,3,551,22,TRUE
2023,WEST ST. PAUL,AAC STARBUCK <SECAN>,6,1822,61.7,TRUE
2023,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),55,33918,59.4,TRUE
2023,WESTLAKE-GLADSTONE,AAC HODGE |BW1069|,9,1551,58.1,TRUE
2023,WESTLAKE-GLADSTONE,AAC LEROY VB <ALLIANCE>,4,3532,58.5,TRUE
2023,WESTLAKE-GLADSTONE,AAC REDBERRY,5,3576,49.4,TRUE
2023,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,30,15704,61.5,TRUE
2023,WESTLAKE-GLADSTONE,AAC WHEATLAND <SECAN>,3,1827,64,TRUE
2023,WHITEHEAD,AAC BRANDON (BW 932),38,17947,60.8,TRUE
2023,WHITEHEAD,AAC HOCKLEY |BW5044|,5,1330,61.3,TRUE
2023,WHITEHEAD,AAC STARBUCK <SECAN>,9,3397,63.6,TRUE
2023,WHITEHEAD,AAC WHEATLAND <SECAN>,10,4930,71,TRUE
2023,WINNIPEG,AAC BRANDON (BW 932),3,730,53.2,TRUE
2023,WINNIPEG,AAC STARBUCK <SECAN>,4,1488,68.4,TRUE
2023,WOODLANDS,AAC BRANDON (BW 932),23,8892,56.1,TRUE
2023,WOODLANDS,AAC LEROY VB <ALLIANCE>,8,1795,55.1,TRUE
2023,WOODLANDS,AAC STARBUCK <SECAN>,33,11340,64.3,TRUE
2023,YELLOWHEAD,AAC BRANDON (BW 932),16,3455,62.3,TRUE
2023,YELLOWHEAD,AAC HOCKLEY |BW5044|,7,2636,77.8,TRUE
2023,YELLOWHEAD,AAC HODGE |BW1069|,14,3266,73.8,TRUE
2023,YELLOWHEAD,AAC LEROY VB <ALLIANCE>,3,778,78.4,TRUE
2023,YELLOWHEAD,AAC REDBERRY,11,3822,64.3,TRUE
2023,YELLOWHEAD,AAC STARBUCK <SECAN>,31,12908,70.5,TRUE
2023,YELLOWHEAD,AAC WHEATLAND <SECAN>,27,16842,74.2,TRUE
2023,YELLOWHEAD,BOLLES <SEED DEPOT>,7,5657,79.1,TRUE
2023,YELLOWHEAD,SY MANNESS,4,1306,79.1,TRUE
2024,ALEXANDER,AAC BRANDON (BW 932),3,657,69.3,TRUE
2024,ALEXANDER,AAC ELIE(BW931),3,2105,79.8,TRUE
2024,ALEXANDER,AAC STARBUCK <SECAN>,3,1365,69.8,TRUE
2024,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1219,67.2,TRUE
2024,ALONSA,AAC BRANDON (BW 932),10,3510,51.1,TRUE
2024,ALONSA,AAC HOCKLEY |BW5044|,5,3260,67.2,TRUE
2024,ALONSA,AAC REDBERRY,3,1028,48.4,TRUE
2024,ARGYLE,AAC BRANDON (BW 932),53,20613.2,64.6,TRUE
2024,ARGYLE,AAC HOCKLEY |BW5044|,6,1255,71.8,TRUE
2024,ARGYLE,AAC HODGE |BW1069|,3,709,71.6,TRUE
2024,ARGYLE,AAC STARBUCK <SECAN>,22,7857.5,71.3,TRUE
2024,ARGYLE,SY MANNESS,6,885,76.8,TRUE
2024,BIFROST-RIVERTON,AAC BRANDON (BW 932),16,5264,46.1,TRUE
2024,BIFROST-RIVERTON,AAC BROADACRES <PROVEN>,3,607,42.4,TRUE
2024,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,17,4471,50.8,TRUE
2024,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,3,1255,63.5,TRUE
2024,BIFROST-RIVERTON,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,1846,54.7,TRUE
2024,BIFROST-RIVERTON,CS DAYBREAK <CANTERRA>,6,1174,47,TRUE
2024,BIFROST-RIVERTON,SY MANNESS,24,6916,58.5,TRUE
2024,BOISSEVAIN-MORTON,AAC BRANDON (BW 932),19,8766,72.8,TRUE
2024,BOISSEVAIN-MORTON,AAC HOCKLEY |BW5044|,3,730,74.6,TRUE
2024,BOISSEVAIN-MORTON,AAC HODGE |BW1069|,13,5515,75.6,TRUE
2024,BOISSEVAIN-MORTON,AAC STARBUCK <SECAN>,12,6257,75.6,TRUE
2024,BOISSEVAIN-MORTON,AAC WHEATLAND <SECAN>,31,17316,76.5,TRUE
2024,BRENDA-WASKADA,AAC BRANDON (BW 932),47,32843,65.9,TRUE
2024,BRENDA-WASKADA,AAC ELIE(BW931),11,5405,62.5,TRUE
2024,BRENDA-WASKADA,AAC STARBUCK <SECAN>,6,2325,77,TRUE
2024,BRENDA-WASKADA,AAC WHEATLAND <SECAN>,14,6033,73.1,TRUE
2024,BROKENHEAD,AAC BRANDON (BW 932),11,2840,59.3,TRUE
2024,BROKENHEAD,AAC BROADACRES <PROVEN>,3,587,53,TRUE
2024,BROKENHEAD,AAC HOCKLEY |BW5044|,12,1964,67.6,TRUE
2024,BROKENHEAD,AAC REDBERRY,3,580,53.8,TRUE
2024,BROKENHEAD,AAC STARBUCK <SECAN>,6,3541,71,TRUE
2024,BROKENHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,29,10448,65.4,TRUE
2024,BROKENHEAD,BOLLES <SEED DEPOT>,3,804,60.7,TRUE
2024,CARTIER,AAC BRANDON (BW 932),23,9332,67.6,TRUE
2024,CARTIER,AAC HOCKLEY |BW5044|,8,3316,69.4,TRUE
2024,CARTIER,AAC STARBUCK <SECAN>,20,9338,72.5,TRUE
2024,CARTIER,SY MANNESS,3,1252,91.4,TRUE
2024,CARTWRIGHT-ROBLIN,AAC BRANDON (BW 932),24,8218,67.9,TRUE
2024,CARTWRIGHT-ROBLIN,AAC HOCKLEY |BW5044|,3,2947,61.3,TRUE
2024,CARTWRIGHT-ROBLIN,AAC HODGE |BW1069|,5,841,60.8,TRUE
2024,CARTWRIGHT-ROBLIN,AAC STARBUCK <SECAN>,11,4613,74.2,TRUE
2024,CARTWRIGHT-ROBLIN,AAC WHEATLAND <SECAN>,17,5123,66.8,TRUE
2024,CLANWILLIAM-ERICKSON,AAC BRANDON (BW 932),6,1968,40.3,TRUE
2024,CLANWILLIAM-ERICKSON,AAC HOCKLEY |BW5044|,3,1536,53.6,TRUE
2024,CLANWILLIAM-ERICKSON,AAC STARBUCK <SECAN>,5,1450,53.2,TRUE
2024,CLANWILLIAM-ERICKSON,AAC WHEATLAND <SECAN>,3,1614,60.9,TRUE
2024,CORNWALLIS,AAC BRANDON (BW 932),23,7734,60.8,TRUE
2024,CORNWALLIS,AAC STARBUCK <SECAN>,8,2520,57.2,TRUE
2024,CORNWALLIS,AAC WHEATLAND <SECAN>,5,3138,69.9,TRUE
2024,DAUPHIN,AAC BRANDON (BW 932),43,18259.5,49.7,TRUE
2024,DAUPHIN,AAC HOCKLEY |BW5044|,6,1319,52.5,TRUE
2024,DAUPHIN,AAC REDBERRY,5,1333,46.4,TRUE
2024,DAUPHIN,AAC STARBUCK <SECAN>,25,7947,53.1,TRUE
2024,DAUPHIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,2739,49.5,TRUE
2024,DAUPHIN,AAC WHEATLAND <SECAN>,15,6345,49.6,TRUE
2024,DAUPHIN,SY MANNESS,14,3152,61.6,TRUE
2024,DELORAINE-WINCHESTER,AAC BRANDON (BW 932),40,24659,68.1,TRUE
2024,DELORAINE-WINCHESTER,AAC ELIE(BW931),4,3974,75,TRUE
2024,DELORAINE-WINCHESTER,AAC HOCKLEY |BW5044|,3,1045,65.5,TRUE
2024,DELORAINE-WINCHESTER,AAC STARBUCK <SECAN>,4,1710,64.6,TRUE
2024,DELORAINE-WINCHESTER,AAC WHEATLAND <SECAN>,9,4344,71.2,TRUE
2024,DESALABERRY,AAC BRANDON (BW 932),21,9662,74.7,TRUE
2024,DESALABERRY,AAC HODGE |BW1069|,3,939,71.5,TRUE
2024,DESALABERRY,AAC STARBUCK <SECAN>,20,8379,78.4,TRUE
2024,DUFFERIN,AAC BRANDON (BW 932),33,8591,76.5,TRUE
2024,DUFFERIN,AAC HOCKLEY |BW5044|,15,4690,71.4,TRUE
2024,DUFFERIN,AAC LEROY VB <ALLIANCE>,4,1201,75.7,TRUE
2024,DUFFERIN,AAC STARBUCK <SECAN>,28,5941,73.2,TRUE
2024,DUFFERIN,AAC WHEATLAND <SECAN>,4,744,65.3,TRUE
2024,DUFFERIN,SY MANNESS,4,842,52.3,TRUE
2024,ELLICE-ARCHIE,AAC BRANDON (BW 932),5,4048,58.6,TRUE
2024,ELLICE-ARCHIE,AAC HOCKLEY |BW5044|,4,1672,79.6,TRUE
2024,ELLICE-ARCHIE,AAC HODGE |BW1069|,5,2242,68.9,TRUE
2024,ELLICE-ARCHIE,AAC LEROY VB <ALLIANCE>,5,1322,64.7,TRUE
2024,ELLICE-ARCHIE,AAC STARBUCK <SECAN>,13,6705,69.7,TRUE
2024,ELLICE-ARCHIE,AAC WHEATLAND <SECAN>,14,7614,60.6,TRUE
2024,ELLICE-ARCHIE,BOLLES <SEED DEPOT>,3,882,60,TRUE
2024,ELLICE-ARCHIE,SY MANNESS,3,1146,69.5,TRUE
2024,ELTON,AAC BRANDON (BW 932),36,18457,66.3,TRUE
2024,ELTON,AAC HODGE |BW1069|,4,1228,60.8,TRUE
2024,ELTON,AAC STARBUCK <SECAN>,22,12074,69.6,TRUE
2024,ELTON,AAC WHEATLAND <SECAN>,4,1905,70.9,TRUE
2024,ELTON,SY MANNESS,4,755,66,TRUE
2024,EMERSON-FRANKLIN,AAC BRANDON (BW 932),29,15680,72,TRUE
2024,EMERSON-FRANKLIN,AAC STARBUCK <SECAN>,19,7854,76.8,TRUE
2024,EMERSON-FRANKLIN,SY MANNESS,4,1330,73.2,TRUE
2024,ETHELBERT,AAC BRANDON (BW 932),3,860,18.3,TRUE
2024,ETHELBERT,AAC STARBUCK <SECAN>,4,1207,33.9,TRUE
2024,FISHER,AAC BRANDON (BW 932),10,1409,44.9,TRUE
2024,FISHER,AAC HOCKLEY |BW5044|,9,2602,56,TRUE
