Year,RM,Crop,Yield,Unit
2021,3,Barley,70.8,bu/ac
2021,3,Oats,74.6,bu/ac
2021,3,Peas,44.5,bu/ac
2021,3,Lentils,900,lb/ac
2021,3,Flax,15.8,bu/ac
2022,3,Spring Wheat,55.2,bu/ac
2022,3,Durum,57.5,bu/ac
2022,3,Canola,42.2,bu/ac
2022,3,Barley,72.5,bu/ac
2022,3,Oats,82.8,bu/ac
2022,3,Peas,41.2,bu/ac
2022,3,Flax,31.9,bu/ac
2023,3,Spring Wheat,49,bu/ac
2023,3,Durum,42.7,bu/ac
2023,3,Canola,31.5,bu/ac
2023,3,Barley,62.6,bu/ac
2023,3,Oats,76.9,bu/ac
2023,3,Peas,36.9,bu/ac
2023,3,Lentils,1594,lb/ac
2023,3,Flax,26.1,bu/ac
2024,3,Spring Wheat,51.2,bu/ac
2024,3,Durum,51.7,bu/ac
2024,3,Canola,38.6,bu/ac
2024,3,Barley,83.3,bu/ac
2024,3,Oats,99.3,bu/ac
2024,3,Peas,36.8,bu/ac
2024,3,Lentils,549,lb/ac
2024,3,Flax,18.3,bu/ac
2025,3,Spring Wheat,55.6,bu/ac
2025,3,Durum,58.4,bu/ac
2025,3,Canola,48.2,bu/ac
2025,3,Barley,95.1,bu/ac
2025,3,Oats,110.5,bu/ac
2025,3,Peas,51,bu/ac
2025,3,Lentils,1653,lb/ac
2025,3,Flax,28.6,bu/ac
1990,4,Spring Wheat,25.9,bu/ac
1990,4,Durum,26.7,bu/ac
1990,4,Barley,36.7,bu/ac
1990,4,Oats,60,bu/ac
1990,4,Flax,16,bu/ac
1991,4,Spring Wheat,21.2,bu/ac
1991,4,Durum,23.5,bu/ac
1991,4,Barley,36.9,bu/ac
1991,4,Oats,60.9,bu/ac
1991,4,Flax,12,bu/ac
1992,4,Spring Wheat,31,bu/ac
1992,4,Durum,38.2,bu/ac
1992,4,Canola,29.6,bu/ac
1992,4,Barley,40,bu/ac
1992,4,Oats,35,bu/ac
1992,4,Flax,12,bu/ac
1993,4,Spring Wheat,28.1,bu/ac
1993,4,Durum,30.2,bu/ac
1993,4,Barley,42.1,bu/ac
1993,4,Oats,52.8,bu/ac
1993,4,Flax,15,bu/ac
1994,4,Spring Wheat,19.4,bu/ac
1994,4,Durum,17.7,bu/ac
1994,4,Canola,20,bu/ac
1994,4,Barley,30,bu/ac
1994,4,Oats,41.3,bu/ac
1994,4,Peas,15,bu/ac
1994,4,Flax,20,bu/ac
1995,4,Spring Wheat,23.7,bu/ac
1995,4,Durum,23,bu/ac
1995,4,Canola,14.1,bu/ac
1995,4,Barley,40,bu/ac
1995,4,Oats,50,bu/ac
1995,4,Peas,26.4,bu/ac
1995,4,Flax,20.1,bu/ac
1996,4,Spring Wheat,24.7,bu/ac
1996,4,Durum,27,bu/ac
1996,4,Canola,16.8,bu/ac
1996,4,Barley,37.8,bu/ac
1996,4,Oats,43,bu/ac
1996,4,Peas,23.6,bu/ac
1996,4,Lentils,851,lb/ac
1996,4,Flax,17.2,bu/ac
1997,4,Spring Wheat,17.9,bu/ac
1997,4,Durum,18,bu/ac
1997,4,Canola,9.4,bu/ac
1997,4,Barley,27.3,bu/ac
1997,4,Oats,33.2,bu/ac
1997,4,Peas,16.9,bu/ac
1997,4,Flax,12.6,bu/ac
1998,4,Spring Wheat,20.6,bu/ac
1998,4,Durum,22.4,bu/ac
1998,4,Canola,19.4,bu/ac
1998,4,Barley,42.2,bu/ac
1998,4,Oats,51.8,bu/ac
1998,4,Peas,27.1,bu/ac
1998,4,Flax,16.4,bu/ac
1999,4,Spring Wheat,19.6,bu/ac
1999,4,Durum,20.8,bu/ac
1999,4,Canola,20.7,bu/ac
1999,4,Barley,38.4,bu/ac
1999,4,Oats,47.9,bu/ac
1999,4,Peas,29.1,bu/ac
1999,4,Lentils,1500,lb/ac
1999,4,Flax,16.3,bu/ac
2000,4,Spring Wheat,22.9,bu/ac
2000,4,Durum,29.3,bu/ac
2000,4,Canola,23.8,bu/ac
2000,4,Barley,40.8,bu/ac
2000,4,Oats,45.3,bu/ac
2000,4,Peas,33.3,bu/ac
2000,4,Lentils,722.9,lb/ac
2000,4,Flax,14,bu/ac
2001,4,Spring Wheat,22.8,bu/ac
2001,4,Durum,23.5,bu/ac
2001,4,Canola,18.6,bu/ac
2001,4,Barley,33.1,bu/ac
2001,4,Oats,47.8,bu/ac
2001,4,Peas,24,bu/ac
2001,4,Lentils,960,lb/ac
2001,4,Flax,14.3,bu/ac
2002,4,Spring Wheat,23.9,bu/ac
2002,4,Durum,28.7,bu/ac
2002,4,Canola,19.8,bu/ac
2002,4,Barley,28.9,bu/ac
2002,4,Oats,40.6,bu/ac
2002,4,Peas,22.2,bu/ac
2002,4,Flax,15.9,bu/ac
2003,4,Spring Wheat,21.6,bu/ac
2003,4,Durum,18.4,bu/ac
2003,4,Canola,15.7,bu/ac
2003,4,Barley,34.1,bu/ac
2003,4,Oats,42.6,bu/ac
2003,4,Peas,19.5,bu/ac
2003,4,Flax,12.6,bu/ac
2004,4,Spring Wheat,26.6,bu/ac
2004,4,Durum,27.5,bu/ac
2004,4,Canola,23.4,bu/ac
2004,4,Barley,59,bu/ac
2004,4,Oats,46.5,bu/ac
2004,4,Peas,26.4,bu/ac
2004,4,Flax,16.9,bu/ac
2005,4,Spring Wheat,35.6,bu/ac
2005,4,Durum,36,bu/ac
2005,4,Canola,25.3,bu/ac
2005,4,Barley,39.7,bu/ac
2005,4,Oats,51.5,bu/ac
2005,4,Peas,18.7,bu/ac
2005,4,Flax,21,bu/ac
2006,4,Spring Wheat,30.3,bu/ac
2006,4,Durum,32.5,bu/ac
2006,4,Canola,18.9,bu/ac
2006,4,Barley,49.3,bu/ac
2006,4,Oats,42.3,bu/ac
2006,4,Peas,26.6,bu/ac
2006,4,Flax,19.3,bu/ac
2007,4,Spring Wheat,28,bu/ac
2007,4,Durum,23.9,bu/ac
2007,4,Canola,20.3,bu/ac
2007,4,Barley,53.4,bu/ac
2007,4,Oats,42.6,bu/ac
2007,4,Peas,30.3,bu/ac
2007,4,Flax,16.5,bu/ac
2008,4,Spring Wheat,29.6,bu/ac
2008,4,Durum,26.2,bu/ac
2008,4,Canola,22.9,bu/ac
2008,4,Barley,40.8,bu/ac
2008,4,Oats,39.8,bu/ac
2008,4,Peas,26.4,bu/ac
2008,4,Flax,17.4,bu/ac
2009,4,Spring Wheat,33.9,bu/ac
2009,4,Durum,29.9,bu/ac
2009,4,Canola,24.9,bu/ac
2009,4,Barley,44.2,bu/ac
2009,4,Peas,25.9,bu/ac
2009,4,Flax,18.4,bu/ac
2010,4,Spring Wheat,32.3,bu/ac
2010,4,Durum,27.4,bu/ac
2010,4,Canola,27.9,bu/ac
2010,4,Barley,44.3,bu/ac
2010,4,Oats,58.7,bu/ac
2010,4,Peas,25.1,bu/ac
2010,4,Lentils,790,lb/ac
2010,4,Flax,15.2,bu/ac
2011,4,Spring Wheat,21.7,bu/ac
2011,4,Durum,30.2,bu/ac
2011,4,Canola,19.5,bu/ac
2011,4,Barley,29.1,bu/ac
2011,4,Oats,35.6,bu/ac
2011,4,Flax,19.1,bu/ac
2012,4,Spring Wheat,31.6,bu/ac
2012,4,Durum,31,bu/ac
2012,4,Canola,21.6,bu/ac
2012,4,Barley,46.8,bu/ac
2012,4,Oats,31.9,bu/ac
2012,4,Peas,29.7,bu/ac
2012,4,Flax,18.7,bu/ac
2013,4,Spring Wheat,42.2,bu/ac
2013,4,Durum,31.9,bu/ac
2013,4,Canola,31.3,bu/ac
2013,4,Barley,37,bu/ac
2013,4,Oats,37.3,bu/ac
2013,4,Peas,28.3,bu/ac
2013,4,Lentils,716,lb/ac
2013,4,Flax,22.4,bu/ac
2014,4,Spring Wheat,43.42,bu/ac
2014,4,Durum,41.34,bu/ac
2014,4,Canola,32.7,bu/ac
2014,4,Barley,68.15,bu/ac
2014,4,Oats,53.66,bu/ac
2014,4,Peas,32.6,bu/ac
2014,4,Flax,20.16,bu/ac
2015,4,Spring Wheat,28.78,bu/ac
2015,4,Durum,23.53,bu/ac
2015,4,Canola,25.39,bu/ac
2015,4,Barley,38.62,bu/ac
2015,4,Oats,47.87,bu/ac
2015,4,Peas,27.8,bu/ac
2015,4,Lentils,1406.96,lb/ac
2015,4,Flax,14.76,bu/ac
2016,4,Spring Wheat,45.4,bu/ac
2016,4,Durum,42.6,bu/ac
2016,4,Canola,35.6,bu/ac
2016,4,Barley,43.8,bu/ac
2016,4,Oats,106.7,bu/ac
2016,4,Peas,31.2,bu/ac
2016,4,Lentils,1178,lb/ac
2016,4,Flax,28.1,bu/ac
2017,4,Spring Wheat,39.11,bu/ac
2017,4,Durum,36.54,bu/ac
2017,4,Canola,29.46,bu/ac
2017,4,Barley,50.42,bu/ac
2017,4,Oats,61.16,bu/ac
2017,4,Peas,36.6,bu/ac
2017,4,Lentils,1405.62,lb/ac
2017,4,Flax,21.33,bu/ac
2018,4,Spring Wheat,46,bu/ac
2018,4,Durum,46,bu/ac
2018,4,Canola,36,bu/ac
2018,4,Barley,50.4,bu/ac
2018,4,Peas,38,bu/ac
2018,4,Lentils,979,lb/ac
2018,4,Flax,21,bu/ac
2019,4,Spring Wheat,44.3,bu/ac
2019,4,Durum,57,bu/ac
2019,4,Canola,39.1,bu/ac
2019,4,Barley,58.7,bu/ac
2019,4,Oats,68.9,bu/ac
2019,4,Peas,38.7,bu/ac
2019,4,Lentils,1742,lb/ac
2019,4,Flax,19.3,bu/ac
2020,4,Spring Wheat,45.6,bu/ac
2020,4,Durum,51.6,bu/ac
2020,4,Canola,33.3,bu/ac
2020,4,Barley,51,bu/ac
2020,4,Peas,43.2,bu/ac
2020,4,Lentils,2061,lb/ac
2020,4,Flax,25,bu/ac
2021,4,Spring Wheat,48,bu/ac
2021,4,Durum,44,bu/ac
2021,4,Canola,33.3,bu/ac
2021,4,Barley,47.3,bu/ac
2021,4,Oats,62.7,bu/ac
2021,4,Peas,34.1,bu/ac
2021,4,Lentils,1958,lb/ac
2021,4,Flax,23.5,bu/ac
2022,4,Spring Wheat,46.4,bu/ac
2022,4,Durum,52.2,bu/ac
2022,4,Canola,34.8,bu/ac
2022,4,Barley,68.3,bu/ac
2022,4,Oats,74.5,bu/ac
2022,4,Peas,30.9,bu/ac
2022,4,Lentils,1641.8,lb/ac
2022,4,Flax,27.5,bu/ac
2023,4,Spring Wheat,33.3,bu/ac
2023,4,Durum,32.7,bu/ac
2023,4,Canola,30.8,bu/ac
2023,4,Barley,45,bu/ac
2023,4,Oats,80,bu/ac
2023,4,Peas,38.4,bu/ac
2023,4,Lentils,1366.9,lb/ac
2023,4,Flax,26.4,bu/ac
2024,4,Spring Wheat,43.9,bu/ac
2024,4,Durum,45.7,bu/ac
2024,4,Canola,28.8,bu/ac
2024,4,Barley,64.1,bu/ac
2024,4,Oats,88.9,bu/ac
2024,4,Peas,20.3,bu/ac
2024,4,Lentils,1373,lb/ac
2024,4,Flax,26.3,bu/ac
2025,4,Spring Wheat,55.9,bu/ac
2025,4,Durum,51.1,bu/ac
2025,4,Canola,43.9,bu/ac
2025,4,Barley,92.4,bu/ac
2025,4,Oats,110.2,bu/ac
2025,4,Peas,49.3,bu/ac
2025,4,Lentils,2096,lb/ac
2025,4,Flax,31.6,bu/ac
1990,5,Spring Wheat,29.5,bu/ac
1990,5,Durum,31.6,bu/ac
1990,5,Barley,35,bu/ac
1990,5,Oats,55,bu/ac
1990,5,Flax,22,bu/ac
1991,5,Spring Wheat,26.1,bu/ac
1991,5,Durum,21.5,bu/ac
1991,5,Barley,40,bu/ac
1991,5,Oats,45,bu/ac
1991,5,Flax,8,bu/ac
1992,5,Spring Wheat,35.1,bu/ac
1992,5,Durum,36,bu/ac
1992,5,Canola,30,bu/ac
1992,5,Barley,37.6,bu/ac
1992,5,Oats,50.7,bu/ac
1992,5,Flax,14.2,bu/ac
1993,5,Spring Wheat,31.4,bu/ac
1993,5,Durum,31.2,bu/ac
1993,5,Barley,49.7,bu/ac
1993,5,Oats,62.8,bu/ac
1994,5,Spring Wheat,25.8,bu/ac
1994,5,Durum,24.4,bu/ac
1994,5,Canola,19.5,bu/ac
1994,5,Barley,55,bu/ac
1994,5,Oats,54.2,bu/ac
1994,5,Peas,25,bu/ac
1994,5,Lentils,1796,lb/ac
1994,5,Flax,18,bu/ac
1995,5,Spring Wheat,24.3,bu/ac
1995,5,Durum,24.2,bu/ac
1995,5,Canola,17,bu/ac
1995,5,Barley,30,bu/ac
1995,5,Oats,53.5,bu/ac
1995,5,Peas,20,bu/ac
1995,5,Lentils,1100,lb/ac
1995,5,Flax,17.8,bu/ac
1996,5,Spring Wheat,25,bu/ac
1996,5,Durum,26,bu/ac
1996,5,Canola,23.6,bu/ac
1996,5,Barley,52.5,bu/ac
1996,5,Oats,57.3,bu/ac
1996,5,Peas,20.1,bu/ac
1996,5,Lentils,1198,lb/ac
1996,5,Flax,19,bu/ac
1997,5,Spring Wheat,20.6,bu/ac
1997,5,Durum,20.8,bu/ac
1997,5,Canola,15.1,bu/ac
1997,5,Barley,41.6,bu/ac
1997,5,Oats,34.8,bu/ac
1997,5,Peas,27.2,bu/ac
1997,5,Flax,11.2,bu/ac
1998,5,Spring Wheat,22.9,bu/ac
1998,5,Durum,24.2,bu/ac
1998,5,Canola,19.6,bu/ac
1998,5,Barley,43.9,bu/ac
1998,5,Oats,46.3,bu/ac
1998,5,Peas,32.5,bu/ac
1998,5,Lentils,1238.4,lb/ac
1998,5,Flax,16.5,bu/ac
1999,5,Spring Wheat,18.7,bu/ac
1999,5,Durum,25.8,bu/ac
1999,5,Canola,18,bu/ac
1999,5,Barley,36.5,bu/ac
1999,5,Oats,41.1,bu/ac
1999,5,Peas,30.7,bu/ac
1999,5,Lentils,1177.2,lb/ac
1999,5,Flax,18.5,bu/ac
2000,5,Spring Wheat,24.8,bu/ac
2000,5,Durum,29.6,bu/ac
2000,5,Canola,24.9,bu/ac
2000,5,Barley,43.7,bu/ac
2000,5,Oats,40.5,bu/ac
2000,5,Peas,30.3,bu/ac
2000,5,Lentils,899.1,lb/ac
2000,5,Flax,13.7,bu/ac
2001,5,Spring Wheat,21.4,bu/ac
2001,5,Durum,21.8,bu/ac
2001,5,Canola,17.9,bu/ac
2001,5,Barley,32.6,bu/ac
2001,5,Oats,44.4,bu/ac
2001,5,Peas,29.8,bu/ac
2001,5,Lentils,908,lb/ac
2001,5,Flax,17.4,bu/ac
2002,5,Spring Wheat,22.2,bu/ac
2002,5,Durum,18.4,bu/ac
2002,5,Canola,13.4,bu/ac
2002,5,Barley,31.6,bu/ac
2002,5,Oats,41.5,bu/ac
2002,5,Peas,23.9,bu/ac
2002,5,Lentils,724,lb/ac
2002,5,Flax,15.9,bu/ac
2003,5,Spring Wheat,18.5,bu/ac
2003,5,Durum,19,bu/ac
2003,5,Canola,7.7,bu/ac
2003,5,Barley,30.1,bu/ac
2003,5,Oats,34,bu/ac
2003,5,Peas,17.1,bu/ac
2003,5,Lentils,822,lb/ac
2003,5,Flax,8.3,bu/ac
2004,5,Spring Wheat,32.3,bu/ac
2004,5,Durum,28.7,bu/ac
2004,5,Canola,25.6,bu/ac
2004,5,Barley,52.6,bu/ac
2004,5,Oats,71.1,bu/ac
2004,5,Lentils,1091,lb/ac
2004,5,Flax,12.8,bu/ac
2005,5,Spring Wheat,28.9,bu/ac
2005,5,Durum,32.4,bu/ac
2005,5,Canola,24,bu/ac
2005,5,Barley,50.7,bu/ac
2005,5,Oats,52.3,bu/ac
2005,5,Flax,18.7,bu/ac
2006,5,Spring Wheat,27.1,bu/ac
2006,5,Durum,33.5,bu/ac
2006,5,Canola,20.9,bu/ac
2006,5,Barley,50,bu/ac
2006,5,Oats,40,bu/ac
2006,5,Peas,30.2,bu/ac
2006,5,Flax,16.2,bu/ac
2007,5,Spring Wheat,26.6,bu/ac
2007,5,Durum,36.8,bu/ac
2007,5,Canola,22.1,bu/ac
2007,5,Barley,52.2,bu/ac
2007,5,Oats,54.2,bu/ac
2007,5,Peas,46.3,bu/ac
2007,5,Flax,19.3,bu/ac
2008,5,Spring Wheat,28.5,bu/ac
2008,5,Durum,26.8,bu/ac
2008,5,Canola,23.4,bu/ac
2008,5,Barley,44.1,bu/ac
2008,5,Oats,31.1,bu/ac
2008,5,Peas,25.8,bu/ac
2008,5,Flax,16.4,bu/ac
2009,5,Spring Wheat,32,bu/ac
2009,5,Durum,33.8,bu/ac
2009,5,Canola,33,bu/ac
2009,5,Flax,21,bu/ac
2010,5,Spring Wheat,27.1,bu/ac
2010,5,Durum,31,bu/ac
2010,5,Canola,29.8,bu/ac
2010,5,Barley,60.6,bu/ac
2010,5,Oats,56.9,bu/ac
2010,5,Peas,25.7,bu/ac
2010,5,Lentils,928,lb/ac
2010,5,Flax,19.6,bu/ac
2011,5,Spring Wheat,21.7,bu/ac
2011,5,Durum,20.9,bu/ac
2011,5,Canola,17.2,bu/ac
2011,5,Peas,19.2,bu/ac
2011,5,Lentils,530,lb/ac
2011,5,Flax,13,bu/ac
2012,5,Spring Wheat,29,bu/ac
2012,5,Durum,27.3,bu/ac
2012,5,Canola,26.8,bu/ac
2012,5,Barley,44,bu/ac
2012,5,Peas,35,bu/ac
2012,5,Lentils,1516,lb/ac
2012,5,Flax,18,bu/ac
2013,5,Spring Wheat,34.6,bu/ac
2013,5,Durum,44.5,bu/ac
2013,5,Canola,35.1,bu/ac
2013,5,Barley,47.4,bu/ac
2013,5,Oats,67,bu/ac
2013,5,Peas,33.7,bu/ac
2013,5,Flax,16.5,bu/ac
2014,5,Spring Wheat,35.57,bu/ac
2014,5,Durum,34.55,bu/ac
2014,5,Canola,31.02,bu/ac
2014,5,Barley,72.35,bu/ac
2014,5,Oats,82.5,bu/ac
2014,5,Peas,35.4,bu/ac
2014,5,Flax,17.79,bu/ac
2015,5,Spring Wheat,31.26,bu/ac
2015,5,Durum,36.55,bu/ac
2015,5,Canola,30.6,bu/ac
2015,5,Barley,49,bu/ac
2015,5,Peas,32.5,bu/ac
2015,5,Lentils,1204.96,lb/ac
2015,5,Flax,22.05,bu/ac
2016,5,Spring Wheat,26.5,bu/ac
2016,5,Durum,45,bu/ac
2016,5,Canola,32.1,bu/ac
2016,5,Barley,76.8,bu/ac
2016,5,Peas,32.5,bu/ac
2016,5,Lentils,1274,lb/ac
2016,5,Flax,22.9,bu/ac
2017,5,Spring Wheat,35.69,bu/ac
2017,5,Durum,29.55,bu/ac
2017,5,Canola,24.72,bu/ac
2017,5,Peas,30.1,bu/ac
2017,5,Lentils,1473.01,lb/ac
2017,5,Flax,17,bu/ac
2018,5,Spring Wheat,39.1,bu/ac
2018,5,Durum,49,bu/ac
2018,5,Canola,29.9,bu/ac
2018,5,Barley,72,bu/ac
2018,5,Peas,34,bu/ac
2018,5,Lentils,1579,lb/ac
2018,5,Flax,25,bu/ac
2019,5,Spring Wheat,43.3,bu/ac
2019,5,Durum,44.5,bu/ac
2019,5,Canola,33.9,bu/ac
2019,5,Barley,58.2,bu/ac
2019,5,Oats,48,bu/ac
2019,5,Peas,37,bu/ac
2019,5,Lentils,1380,lb/ac
2019,5,Flax,14.6,bu/ac
2020,5,Spring Wheat,47.6,bu/ac
2020,5,Durum,50.8,bu/ac
2020,5,Canola,34.8,bu/ac
2020,5,Barley,83.4,bu/ac
2020,5,Peas,41.9,bu/ac
2020,5,Lentils,1583,lb/ac
2020,5,Flax,27.4,bu/ac
2021,5,Spring Wheat,39.8,bu/ac
2021,5,Durum,40.3,bu/ac
2021,5,Canola,28.7,bu/ac
2021,5,Barley,64.4,bu/ac
2021,5,Peas,35.2,bu/ac
2021,5,Lentils,1634,lb/ac
2021,5,Flax,18,bu/ac
2022,5,Spring Wheat,37.6,bu/ac
2022,5,Durum,52.6,bu/ac
2022,5,Canola,42.2,bu/ac
2022,5,Barley,84.6,bu/ac
2022,5,Peas,38.5,bu/ac
2022,5,Lentils,1571.9,lb/ac
2022,5,Flax,28,bu/ac
2023,5,Spring Wheat,40.2,bu/ac
2023,5,Durum,33.5,bu/ac
2023,5,Canola,23.9,bu/ac
2023,5,Barley,50,bu/ac
2023,5,Peas,32.7,bu/ac
2023,5,Lentils,1269.9,lb/ac
2023,5,Flax,29.2,bu/ac
2024,5,Spring Wheat,47.6,bu/ac
2024,5,Durum,40.7,bu/ac
2024,5,Canola,29.5,bu/ac
2024,5,Barley,52.1,bu/ac
2024,5,Peas,33.6,bu/ac
2024,5,Lentils,1523,lb/ac
2024,5,Flax,18.4,bu/ac
2025,5,Spring Wheat,57.1,bu/ac
2025,5,Durum,53.9,bu/ac
2025,5,Canola,47.6,bu/ac
2025,5,Barley,73.2,bu/ac
2025,5,Peas,46.9,bu/ac
2025,5,Lentils,1885,lb/ac
2025,5,Flax,31.3,bu/ac
1990,6,Spring Wheat,29.4,bu/ac
1990,6,Durum,28.5,bu/ac
1990,6,Barley,43,bu/ac
1990,6,Oats,44,bu/ac
1990,6,Flax,14,bu/ac
1991,6,Spring Wheat,22.4,bu/ac
1991,6,Durum,32.4,bu/ac
1991,6,Barley,35,bu/ac
1991,6,Oats,40,bu/ac
1991,6,Flax,18,bu/ac
1992,6,Spring Wheat,39.2,bu/ac
1992,6,Durum,38,bu/ac
1992,6,Barley,50,bu/ac
1992,6,Oats,40,bu/ac
1992,6,Flax,14,bu/ac
1993,6,Spring Wheat,29.8,bu/ac
1993,6,Durum,33.9,bu/ac
1993,6,Canola,27.6,bu/ac
1993,6,Barley,43.5,bu/ac
1993,6,Oats,48,bu/ac
1993,6,Lentils,900,lb/ac
1993,6,Flax,18,bu/ac
1994,6,Spring Wheat,23.7,bu/ac
1994,6,Durum,28,bu/ac
1994,6,Canola,19.9,bu/ac
1994,6,Barley,35,bu/ac
1994,6,Oats,60,bu/ac
1994,6,Flax,18,bu/ac
1995,6,Spring Wheat,26.5,bu/ac
1995,6,Durum,27.6,bu/ac
1995,6,Canola,20.7,bu/ac
1995,6,Barley,36.3,bu/ac
1995,6,Oats,48,bu/ac
1995,6,Peas,25,bu/ac
1995,6,Lentils,926,lb/ac
1995,6,Flax,16.2,bu/ac
1996,6,Spring Wheat,26.9,bu/ac
1996,6,Durum,29,bu/ac
1996,6,Canola,28,bu/ac
1996,6,Barley,46.4,bu/ac
1996,6,Oats,56.2,bu/ac
1996,6,Peas,9.5,bu/ac
1996,6,Lentils,1114,lb/ac
1996,6,Flax,19.9,bu/ac
1997,6,Spring Wheat,18,bu/ac
1997,6,Durum,17.9,bu/ac
1997,6,Canola,12.6,bu/ac
1997,6,Barley,41.6,bu/ac
1997,6,Oats,51,bu/ac
1997,6,Peas,23.3,bu/ac
1997,6,Lentils,1049.1,lb/ac
1997,6,Flax,16.7,bu/ac
1998,6,Spring Wheat,20.9,bu/ac
1998,6,Durum,23.2,bu/ac
1998,6,Canola,17,bu/ac
1998,6,Barley,49.9,bu/ac
1998,6,Oats,52,bu/ac
1998,6,Peas,28.7,bu/ac
1998,6,Lentils,1420.1,lb/ac
1998,6,Flax,17.5,bu/ac
1999,6,Spring Wheat,15.6,bu/ac
1999,6,Durum,24.6,bu/ac
1999,6,Canola,18.2,bu/ac
1999,6,Barley,49.2,bu/ac
1999,6,Oats,60.1,bu/ac
1999,6,Peas,30.8,bu/ac
1999,6,Lentils,1723.8,lb/ac
1999,6,Flax,18.5,bu/ac
2000,6,Spring Wheat,26,bu/ac
2000,6,Durum,32.1,bu/ac
2000,6,Canola,29.9,bu/ac
2000,6,Barley,51,bu/ac
2000,6,Oats,67.3,bu/ac
2000,6,Peas,26.7,bu/ac
2000,6,Lentils,1059.7,lb/ac
2000,6,Flax,20.8,bu/ac
2001,6,Spring Wheat,23.1,bu/ac
2001,6,Durum,25.7,bu/ac
2001,6,Canola,22.3,bu/ac
2001,6,Barley,34.3,bu/ac
2001,6,Oats,40.1,bu/ac
2001,6,Peas,28.6,bu/ac
2001,6,Lentils,1004,lb/ac
2001,6,Flax,18.2,bu/ac
2002,6,Spring Wheat,27.1,bu/ac
2002,6,Durum,21.5,bu/ac
2002,6,Canola,15.6,bu/ac
2002,6,Barley,37.4,bu/ac
2002,6,Oats,37.9,bu/ac
2002,6,Peas,21.3,bu/ac
2002,6,Lentils,776,lb/ac
2002,6,Flax,13.1,bu/ac
2003,6,Spring Wheat,18,bu/ac
2003,6,Durum,21.2,bu/ac
2003,6,Canola,10.6,bu/ac
2003,6,Barley,24,bu/ac
2003,6,Oats,22.9,bu/ac
2003,6,Peas,17.8,bu/ac
2003,6,Lentils,786,lb/ac
2003,6,Flax,11.6,bu/ac
2004,6,Spring Wheat,25.1,bu/ac
2004,6,Durum,31.9,bu/ac
2004,6,Canola,30,bu/ac
2004,6,Barley,33.5,bu/ac
2004,6,Oats,60.1,bu/ac
2004,6,Peas,32.2,bu/ac
2004,6,Lentils,917,lb/ac
2004,6,Flax,13.3,bu/ac
2005,6,Spring Wheat,21.6,bu/ac
2005,6,Durum,29.1,bu/ac
2005,6,Canola,27,bu/ac
2005,6,Barley,68.9,bu/ac
2005,6,Oats,40.1,bu/ac
2005,6,Peas,25.6,bu/ac
2005,6,Lentils,949,lb/ac
2005,6,Flax,25,bu/ac
2006,6,Spring Wheat,25.3,bu/ac
2006,6,Durum,21.8,bu/ac
2006,6,Canola,10.8,bu/ac
2006,6,Barley,33,bu/ac
2006,6,Oats,30.9,bu/ac
2006,6,Peas,18.4,bu/ac
2006,6,Lentils,694,lb/ac
2006,6,Flax,10.4,bu/ac
2007,6,Spring Wheat,24.2,bu/ac
2007,6,Durum,23.8,bu/ac
2007,6,Canola,22.2,bu/ac
2007,6,Barley,47.2,bu/ac
2007,6,Peas,27.8,bu/ac
2007,6,Lentils,898,lb/ac
2007,6,Flax,13.9,bu/ac
2008,6,Spring Wheat,31.1,bu/ac
2008,6,Durum,28.1,bu/ac
2008,6,Canola,26.9,bu/ac
2008,6,Barley,61.9,bu/ac
2008,6,Peas,31.4,bu/ac
2008,6,Lentils,1134,lb/ac
2008,6,Flax,16.8,bu/ac
2009,6,Spring Wheat,33.7,bu/ac
2009,6,Durum,41,bu/ac
2009,6,Canola,38.7,bu/ac
2009,6,Peas,41.6,bu/ac
2009,6,Lentils,1299,lb/ac
2009,6,Flax,21.1,bu/ac
2010,6,Spring Wheat,28.3,bu/ac
2010,6,Durum,29.4,bu/ac
2010,6,Canola,25.6,bu/ac
2010,6,Barley,47.1,bu/ac
2010,6,Oats,32,bu/ac
2010,6,Peas,22.4,bu/ac
2010,6,Lentils,929,lb/ac
2010,6,Flax,17.5,bu/ac
2011,6,Spring Wheat,19.2,bu/ac
2011,6,Durum,21.1,bu/ac
2011,6,Canola,15.1,bu/ac
2011,6,Peas,5.1,bu/ac
2011,6,Lentils,500,lb/ac
2011,6,Flax,14.1,bu/ac
2012,6,Spring Wheat,29.1,bu/ac
2012,6,Durum,28.1,bu/ac
2012,6,Canola,22.3,bu/ac
2012,6,Peas,25.4,bu/ac
2012,6,Lentils,1155,lb/ac
2012,6,Flax,19.6,bu/ac
2013,6,Spring Wheat,47.6,bu/ac
2013,6,Durum,47.4,bu/ac
2013,6,Canola,38.2,bu/ac
2013,6,Barley,49.4,bu/ac
2013,6,Oats,72.3,bu/ac
2013,6,Peas,37.1,bu/ac
2013,6,Lentils,1284,lb/ac
2013,6,Flax,24.7,bu/ac
2014,6,Spring Wheat,38,bu/ac
2014,6,Durum,48.76,bu/ac
2014,6,Canola,35.04,bu/ac
2014,6,Barley,70.27,bu/ac
2014,6,Oats,91.3,bu/ac
2014,6,Peas,29.5,bu/ac
2014,6,Lentils,1639.67,lb/ac
2014,6,Flax,27.26,bu/ac
2015,6,Spring Wheat,30.56,bu/ac
2015,6,Durum,37.62,bu/ac
2015,6,Canola,31.42,bu/ac
