Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2020,LA BROQUERIE,CARDALE (BW429),,,,FALSE
2020,LAC DU BONNET,AAC BRANDON (BW 932),12,5280.0,61.6,TRUE
2020,LAC DU BONNET,AAC ELIE(BW931),4,1710.0,83.8,TRUE
2020,LAC DU BONNET,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,558.0,78.7,TRUE
2020,LAC DU BONNET,CARBERRY (BW874),,,,FALSE
2020,LAC DU BONNET,CARDALE (BW429),,,,FALSE
2020,LAC DU BONNET,GLENN,4,1033.0,82.4,TRUE
2020,LAKESHORE,AAC BRANDON (BW 932),28,11365.0,63.7,TRUE
2020,LAKESHORE,AAC REDBERRY,,,,FALSE
2020,LAKESHORE,AAC TISDALE (PT250),4,1311.0,52.0,TRUE
2020,LAKESHORE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1618.0,65.8,TRUE
2020,LAKESHORE,BOLLES <SEED DEPOT>,,,,FALSE
2020,LAKESHORE,CARBERRY (BW874),,,,FALSE
2020,LAKESHORE,CARDALE (BW429),3,2155.0,49.9,TRUE
2020,LAKESHORE,GLENN,,,,FALSE
2020,LORNE,AAC BAILEY (BW901),,,,FALSE
2020,LORNE,AAC BRANDON (BW 932),112,37936.0,71.6,TRUE
2020,LORNE,AAC ELIE(BW931),6,1739.0,66.5,TRUE
2020,LORNE,AAC REDBERRY,3,1013.0,64.2,TRUE
2020,LORNE,AAC STARBUCK <SECAN>,3,532.0,75.7,TRUE
2020,LORNE,AAC TISDALE (PT250),10,1831.0,61.8,TRUE
2020,LORNE,CARDALE (BW429),8,2524.0,60.4,TRUE
2020,LORNE,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2020,LORNE,CDC LANDMARK,,,,FALSE
2020,LORNE,CDC TITANIUM <PROVEN>,,,,FALSE
2020,LORNE,CDC VR MORRIS (BW423),,,,FALSE
2020,LORNE,HARVEST (BW259),3,1045.0,64.4,TRUE
2020,LORNE,PT599 <SECAN>,,,,FALSE
2020,LOUISE,5605HR CL (BW918),,,,FALSE
2020,LOUISE,AAC BRANDON (BW 932),101,43376.0,73.0,TRUE
2020,LOUISE,AAC ELIE(BW931),4,1293.0,65.2,TRUE
2020,LOUISE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2020,LOUISE,AAC REDBERRY,14,2965.0,65.3,TRUE
2020,LOUISE,AAC STARBUCK <SECAN>,,,,FALSE
2020,LOUISE,BOLLES <SEED DEPOT>,,,,FALSE
2020,LOUISE,CARDALE (BW429),,,,FALSE
2020,LOUISE,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2020,LOUISE,SY CAST,,,,FALSE
2020,LOUISE,SY GABBRO <SYNGENTA>,,,,FALSE
2020,LOUISE,SY TORACH <SYNGENTA>,,,,FALSE
2020,MACDONALD,AAC BRANDON (BW 932),115,55103.6,71.6,TRUE
2020,MACDONALD,AAC ELIE(BW931),5,847.0,74.8,TRUE
2020,MACDONALD,AAC STARBUCK <SECAN>,5,1262.0,80.1,TRUE
2020,MACDONALD,AAC TISDALE (PT250),,,,FALSE
2020,MACDONALD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,16,4563.0,77.6,TRUE
2020,MACDONALD,AC BARRIE (BW 661),,,,FALSE
2020,MACDONALD,CARBERRY (BW874),,,,FALSE
2020,MACDONALD,CARDALE (BW429),,,,FALSE
2020,MACDONALD,CS DAYBREAK <CANTERRA>,4,863.0,75.0,TRUE
2020,MACDONALD,GLENN,,,,FALSE
2020,MACDONALD,SY GABBRO <SYNGENTA>,,,,FALSE
2020,MACDONALD,SY TORACH <SYNGENTA>,,,,FALSE
2020,MACDONALD,WR859 CL (BW859),,,,FALSE
2020,MCCREARY,AAC BRANDON (BW 932),23,12056.0,57.2,TRUE
2020,MCCREARY,AAC ELIE(BW931),,,,FALSE
2020,MCCREARY,AAC TISDALE (PT250),6,955.0,48.5,TRUE
2020,MCCREARY,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,MCCREARY,CARDALE (BW429),,,,FALSE
2020,MCCREARY,CDC PLENTIFUL (PT580),,,,FALSE
2020,MCCREARY,GLENN,,,,FALSE
2020,MCCREARY,SY GABBRO <SYNGENTA>,,,,FALSE
2020,MINITONAS-BOWSMAN,AAC BRANDON (BW 932),19,9606.0,72.6,TRUE
2020,MINITONAS-BOWSMAN,AAC CONNERY |PT245|,3,1185.0,68.9,TRUE
2020,MINITONAS-BOWSMAN,AAC REDBERRY,10,1597.0,59.5,TRUE
2020,MINITONAS-BOWSMAN,AAC REDWATER (PT457),,,,FALSE
2020,MINITONAS-BOWSMAN,AAC TISDALE (PT250),,,,FALSE
2020,MINITONAS-BOWSMAN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,64,28807.0,76.6,TRUE
2020,MINITONAS-BOWSMAN,AC SPLENDOR (BW 191),,,,FALSE
2020,MINITONAS-BOWSMAN,BOLLES <SEED DEPOT>,,,,FALSE
2020,MINITONAS-BOWSMAN,CARDALE (BW429),12,4776.0,68.0,TRUE
2020,MINITONAS-BOWSMAN,MUCHMORE (BW875),,,,FALSE
2020,MINTO-ODANAH,5604HR CL (BW 878),,,,FALSE
2020,MINTO-ODANAH,5605HR CL (BW918),,,,FALSE
2020,MINTO-ODANAH,AAC BRANDON (BW 932),41,20136.0,60.5,TRUE
2020,MINTO-ODANAH,AAC ELIE(BW931),4,1013.0,60.4,TRUE
2020,MINTO-ODANAH,AAC REDBERRY,9,3297.0,54.8,TRUE
2020,MINTO-ODANAH,AAC TISDALE (PT250),,,,FALSE
2020,MINTO-ODANAH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,10,5470.0,59.8,TRUE
2020,MINTO-ODANAH,BOLLES <SEED DEPOT>,3,1388.0,54.8,TRUE
2020,MINTO-ODANAH,CARDALE (BW429),,,,FALSE
2020,MINTO-ODANAH,CDC PLENTIFUL (PT580),,,,FALSE
2020,MINTO-ODANAH,SY GABBRO <SYNGENTA>,,,,FALSE
2020,MONTCALM,AAC BRANDON (BW 932),60,18390.0,68.1,TRUE
2020,MONTCALM,AAC ELIE(BW931),,,,FALSE
2020,MONTCALM,AAC STARBUCK <SECAN>,,,,FALSE
2020,MONTCALM,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,1250.0,71.2,TRUE
2020,MONTCALM,CARBERRY (BW874),,,,FALSE
2020,MONTCALM,SHELLY,,,,FALSE
2020,MORRIS,AAC BRANDON (BW 932),110,39754.1,66.8,TRUE
2020,MORRIS,AAC ELIE(BW931),4,1029.0,68.6,TRUE
2020,MORRIS,AAC STARBUCK <SECAN>,,,,FALSE
2020,MORRIS,AAC TISDALE (PT250),,,,FALSE
2020,MORRIS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,12,4668.0,74.4,TRUE
2020,MORRIS,AC BARRIE (BW 661),,,,FALSE
2020,MORRIS,BOLLES <SEED DEPOT>,,,,FALSE
2020,MORRIS,CARDALE (BW429),10,2301.0,55.0,TRUE
2020,MORRIS,CS DAYBREAK <CANTERRA>,3,726.0,74.6,TRUE
2020,MORRIS,SY GABBRO <SYNGENTA>,,,,FALSE
2020,MOSSEY RIVER,AAC BRANDON (BW 932),9,3948.0,58.3,TRUE
2020,MOSSEY RIVER,AAC TISDALE (PT250),4,924.0,60.0,TRUE
2020,MOSSEY RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,964.0,67.7,TRUE
2020,MOSSEY RIVER,CARDALE (BW429),5,1204.0,65.9,TRUE
2020,MOSSEY RIVER,CDC STANLEY (BW880),,,,FALSE
2020,MOUNTAIN,AAC BRANDON (BW 932),8,2144.0,66.6,TRUE
2020,MOUNTAIN,AAC CONNERY |PT245|,,,,FALSE
2020,MOUNTAIN,AAC ELIE(BW931),3,998.0,65.9,TRUE
2020,MOUNTAIN,AAC REDBERRY,,,,FALSE
2020,MOUNTAIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,18,6113.0,71.6,TRUE
2020,MOUNTAIN,AC DOMAIN (BW 148),,,,FALSE
2020,MOUNTAIN,AC INTREPID (BW 693),,,,FALSE
2020,MOUNTAIN,CARBERRY (BW874),,,,FALSE
2020,MOUNTAIN,CARDALE (BW429),5,2927.0,61.7,TRUE
2020,MOUNTAIN,CDC GO (BW781),3,2074.0,77.5,TRUE
2020,MOUNTAIN,CDC IMAGINE (BW758)(IMI),4,2171.0,62.9,TRUE
2020,MOUNTAIN,CDC LANDMARK,,,,FALSE
2020,MOUNTAIN,CDC PLENTIFUL (PT580),,,,FALSE
2020,MOUNTAIN,CDC STANLEY (BW880),3,1028.0,64.7,TRUE
2020,MOUNTAIN,CDC VR MORRIS (BW423),,,,FALSE
2020,MOUNTAIN,SUPERB (BW252),,,,FALSE
2020,NORFOLK-TREHERNE,AAC BRANDON (BW 932),46,20475.0,62.9,TRUE
2020,NORFOLK-TREHERNE,AAC CONNERY |PT245|,,,,FALSE
2020,NORFOLK-TREHERNE,AAC ELIE(BW931),,,,FALSE
2020,NORFOLK-TREHERNE,AAC REDBERRY,,,,FALSE
2020,NORFOLK-TREHERNE,AAC TISDALE (PT250),9,1357.0,66.6,TRUE
2020,NORFOLK-TREHERNE,CARBERRY (BW874),,,,FALSE
2020,NORFOLK-TREHERNE,CARDALE (BW429),3,943.0,62.8,TRUE
2020,NORFOLK-TREHERNE,CDC LANDMARK,,,,FALSE
2020,NORFOLK-TREHERNE,CDC TITANIUM <PROVEN>,,,,FALSE
2020,NORFOLK-TREHERNE,HARVEST (BW259),,,,FALSE
2020,NORTH CYPRESS-LANGFORD,5604HR CL (BW 878),,,,FALSE
2020,NORTH CYPRESS-LANGFORD,5605HR CL (BW918),,,,FALSE
2020,NORTH CYPRESS-LANGFORD,AAC BRANDON (BW 932),74,47996.3,61.2,TRUE
2020,NORTH CYPRESS-LANGFORD,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,NORTH CYPRESS-LANGFORD,AAC ELIE(BW931),9,5111.0,58.8,TRUE
2020,NORTH CYPRESS-LANGFORD,AAC JATHARIA VB <SECAN> |BW483|,,,,FALSE
2020,NORTH CYPRESS-LANGFORD,AAC REDBERRY,3,580.0,58.5,TRUE
2020,NORTH CYPRESS-LANGFORD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,1657.0,63.9,TRUE
2020,NORTH CYPRESS-LANGFORD,CDC PLENTIFUL (PT580),,,,FALSE
2020,NORTH CYPRESS-LANGFORD,CDC STANLEY (BW880),,,,FALSE
2020,NORTH NORFOLK,AAC BRANDON (BW 932),55,21789.0,59.6,TRUE
2020,NORTH NORFOLK,AAC ELIE(BW931),5,1649.0,56.5,TRUE
2020,NORTH NORFOLK,AAC REDBERRY,,,,FALSE
2020,NORTH NORFOLK,AAC STARBUCK <SECAN>,,,,FALSE
2020,NORTH NORFOLK,BOLLES <SEED DEPOT>,6,1644.0,67.2,TRUE
2020,NORTH NORFOLK,CARDALE (BW429),15,4803.0,57.5,TRUE
2020,NORTH NORFOLK,SY TORACH <SYNGENTA>,,,,FALSE
2020,OAKLAND-WAWANESA,5605HR CL (BW918),,,,FALSE
2020,OAKLAND-WAWANESA,AAC BRANDON (BW 932),40,16525.0,63.8,TRUE
2020,OAKLAND-WAWANESA,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,OAKLAND-WAWANESA,AAC ELIE(BW931),3,2469.0,70.7,TRUE
2020,OAKLAND-WAWANESA,AAC STARBUCK <SECAN>,,,,FALSE
2020,OAKLAND-WAWANESA,AAC TISDALE (PT250),,,,FALSE
2020,OAKLAND-WAWANESA,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,OAKLAND-WAWANESA,AAC WHEATLAND <SECAN>,,,,FALSE
2020,OAKLAND-WAWANESA,AC BARRIE (BW 661),,,,FALSE
2020,OAKLAND-WAWANESA,BOLLES <SEED DEPOT>,,,,FALSE
2020,OAKLAND-WAWANESA,CARDALE (BW429),6,2136.0,55.9,TRUE
2020,OAKLAND-WAWANESA,CDC PLENTIFUL (PT580),,,,FALSE
2020,OAKVIEW,AAC ALIDA (BW980),4,1248.0,53.4,TRUE
2020,OAKVIEW,AAC BRANDON (BW 932),59,24693.0,57.9,TRUE
2020,OAKVIEW,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,OAKVIEW,AAC ELIE(BW931),5,1503.0,60.1,TRUE
2020,OAKVIEW,AAC REDBERRY,19,4582.0,54.8,TRUE
2020,OAKVIEW,AAC STARBUCK <SECAN>,,,,FALSE
2020,OAKVIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,38,14749.0,56.2,TRUE
2020,OAKVIEW,AAC WHEATLAND <SECAN>,,,,FALSE
2020,OAKVIEW,BOLLES <SEED DEPOT>,3,503.0,59.1,TRUE
2020,OAKVIEW,CARBERRY (BW874),,,,FALSE
2020,OAKVIEW,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2020,OAKVIEW,CDC LANDMARK,7,2006.0,45.6,TRUE
2020,OAKVIEW,CDC PLENTIFUL (PT580),,,,FALSE
2020,OAKVIEW,CDC UTMOST (BW 883),,,,FALSE
2020,PEMBINA,AAC ALIDA (BW980),,,,FALSE
2020,PEMBINA,AAC BRANDON (BW 932),114,37560.0,69.8,TRUE
2020,PEMBINA,AAC REDBERRY,,,,FALSE
2020,PEMBINA,AAC STARBUCK <SECAN>,,,,FALSE
2020,PEMBINA,AAC TISDALE (PT250),13,1752.0,59.0,TRUE
2020,PEMBINA,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,PEMBINA,AAC WHEATLAND <SECAN>,,,,FALSE
2020,PEMBINA,BOLLES <SEED DEPOT>,,,,FALSE
2020,PEMBINA,CARBERRY (BW874),,,,FALSE
2020,PEMBINA,CDC HUGHES <CPSC> |PT588|,8,1341.0,55.6,TRUE
2020,PEMBINA,CS DAYBREAK <CANTERRA>,,,,FALSE
2020,PEMBINA,SY TORACH <SYNGENTA>,7,1476.0,78.3,TRUE
2020,PINEY,AAC BRANDON (BW 932),3,2676.0,43.2,TRUE
2020,PINEY,CARDALE (BW429),,,,FALSE
2020,PIPESTONE,AAC ALIDA (BW980),,,,FALSE
2020,PIPESTONE,AAC BRANDON (BW 932),54,32104.0,53.9,TRUE
2020,PIPESTONE,AAC ELIE(BW931),10,5246.0,55.9,TRUE
2020,PIPESTONE,AAC REDBERRY,3,896.0,51.3,TRUE
2020,PIPESTONE,AAC STARBUCK <SECAN>,,,,FALSE
2020,PIPESTONE,AAC TISDALE (PT250),5,1610.0,48.7,TRUE
2020,PIPESTONE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,13,4818.0,56.6,TRUE
2020,PIPESTONE,CARBERRY (BW874),,,,FALSE
2020,PIPESTONE,CARDALE (BW429),,,,FALSE
2020,PIPESTONE,CDC HUGHES <CPSC> |PT588|,6,1540.0,51.6,TRUE
2020,PIPESTONE,CDC LANDMARK,,,,FALSE
2020,PIPESTONE,SY TORACH <SYNGENTA>,4,1360.0,54.6,TRUE
2020,PORTAGE LA PRAIRIE,AAC BRANDON (BW 932),122,74604.0,68.8,TRUE
2020,PORTAGE LA PRAIRIE,AAC ELIE(BW931),,,,FALSE
2020,PORTAGE LA PRAIRIE,AAC STARBUCK <SECAN>,5,930.0,73.2,TRUE
2020,PORTAGE LA PRAIRIE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,11,3160.0,61.5,TRUE
2020,PORTAGE LA PRAIRIE,BOLLES <SEED DEPOT>,4,1225.0,71.0,TRUE
2020,PORTAGE LA PRAIRIE,CARBERRY (BW874),3,902.0,54.9,TRUE
2020,PORTAGE LA PRAIRIE,CARDALE (BW429),11,1922.0,57.4,TRUE
2020,PORTAGE LA PRAIRIE,PT599 <SECAN>,,,,FALSE
2020,PRAIRIE LAKES,5605HR CL (BW918),,,,FALSE
2020,PRAIRIE LAKES,AAC BRANDON (BW 932),69,36273.0,61.9,TRUE
2020,PRAIRIE LAKES,AAC CAMERON VB <CANTERRA>,10,2094.0,54.9,TRUE
2020,PRAIRIE LAKES,AAC ELIE(BW931),3,1318.0,74.8,TRUE
2020,PRAIRIE LAKES,AAC REDBERRY,4,1092.0,65.0,TRUE
2020,PRAIRIE LAKES,AAC STARBUCK <SECAN>,,,,FALSE
2020,PRAIRIE LAKES,AAC TISDALE (PT250),,,,FALSE
2020,PRAIRIE LAKES,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,PRAIRIE LAKES,AAC WHEATLAND <SECAN>,,,,FALSE
2020,PRAIRIE LAKES,AC BARRIE (BW 661),,,,FALSE
2020,PRAIRIE LAKES,CARDALE (BW429),5,2084.0,48.7,TRUE
2020,PRAIRIE LAKES,CDC PLENTIFUL (PT580),,,,FALSE
2020,PRAIRIE LAKES,GLENN,,,,FALSE
2020,PRAIRIE LAKES,SY TORACH <SYNGENTA>,,,,FALSE
2020,PRAIRIE VIEW,AAC ALIDA (BW980),5,2505.0,64.0,TRUE
2020,PRAIRIE VIEW,AAC BRANDON (BW 932),44,12737.0,56.2,TRUE
2020,PRAIRIE VIEW,AAC CAMERON VB <CANTERRA>,3,1151.0,70.0,TRUE
2020,PRAIRIE VIEW,AAC ELIE(BW931),,,,FALSE
2020,PRAIRIE VIEW,AAC LEROY VB <ALLIANCE>,,,,FALSE
2020,PRAIRIE VIEW,AAC REDBERRY,35,13933.0,61.7,TRUE
2020,PRAIRIE VIEW,AAC REDWATER (PT457),5,1034.0,42.8,TRUE
2020,PRAIRIE VIEW,AAC STARBUCK <SECAN>,,,,FALSE
2020,PRAIRIE VIEW,AAC TISDALE (PT250),,,,FALSE
2020,PRAIRIE VIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,46,23464.0,54.1,TRUE
2020,PRAIRIE VIEW,AAC WHEATLAND <SECAN>,,,,FALSE
2020,PRAIRIE VIEW,BOLLES <SEED DEPOT>,20,11257.0,63.1,TRUE
2020,PRAIRIE VIEW,CARBERRY (BW874),,,,FALSE
2020,PRAIRIE VIEW,CARDALE (BW429),,,,FALSE
2020,PRAIRIE VIEW,CDC LANDMARK,14,4191.0,62.2,TRUE
2020,PRAIRIE VIEW,CDC PLENTIFUL (PT580),,,,FALSE
2020,PRAIRIE VIEW,GLENN,3,1464.0,61.2,TRUE
2020,PRAIRIE VIEW,PT599 <SECAN>,,,,FALSE
2020,PRAIRIE VIEW,SY GABBRO <SYNGENTA>,,,,FALSE
2020,REYNOLDS,AAC BRANDON (BW 932),6,1158.0,47.3,TRUE
2020,RHINELAND,AAC BRANDON (BW 932),148,30732.0,67.5,TRUE
2020,RHINELAND,AAC ELIE(BW931),5,1093.0,66.3,TRUE
2020,RHINELAND,AAC STARBUCK <SECAN>,,,,FALSE
2020,RHINELAND,AAC WHEATLAND <SECAN>,,,,FALSE
2020,RHINELAND,AC BARRIE (BW 661),,,,FALSE
2020,RHINELAND,AC DOMAIN (BW 148),,,,FALSE
2020,RHINELAND,SY TORACH <SYNGENTA>,,,,FALSE
2020,RIDING MOUNTAIN WEST,5604HR CL (BW 878),,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC ALIDA (BW980),4,1878.0,62.8,TRUE
2020,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),40,17131.0,64.9,TRUE
2020,RIDING MOUNTAIN WEST,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC ELIE(BW931),3,1490.0,55.6,TRUE
2020,RIDING MOUNTAIN WEST,AAC LEROY VB <ALLIANCE>,,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC REDBERRY,23,6653.0,63.9,TRUE
2020,RIDING MOUNTAIN WEST,AAC REDWATER (PT457),,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC TISDALE (PT250),,,,FALSE
2020,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,22,8347.0,65.7,TRUE
2020,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,,,,FALSE
2020,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,23,8425.0,65.0,TRUE
2020,RIDING MOUNTAIN WEST,CARBERRY (BW874),,,,FALSE
2020,RIDING MOUNTAIN WEST,CDC BRADWELL <SECAN> |BW472|,,,,FALSE
2020,RIDING MOUNTAIN WEST,CDC LANDMARK,31,15421.0,63.7,TRUE
2020,RIDING MOUNTAIN WEST,CDC PLENTIFUL (PT580),4,697.0,73.5,TRUE
2020,RIDING MOUNTAIN WEST,CDC TITANIUM <PROVEN>,,,,FALSE
2020,RIDING MOUNTAIN WEST,GLENN,,,,FALSE
2020,RIDING MOUNTAIN WEST,SY GABBRO <SYNGENTA>,,,,FALSE
2020,RITCHOT,AAC BRANDON (BW 932),27,10518.0,70.7,TRUE
2020,RITCHOT,AAC ELIE(BW931),,,,FALSE
2020,RITCHOT,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,642.0,73.2,TRUE
2020,RITCHOT,CARDALE (BW429),,,,FALSE
2020,RITCHOT,SY GABBRO <SYNGENTA>,,,,FALSE
2020,RIVERDALE,AAC ALIDA (BW980),,,,FALSE
2020,RIVERDALE,AAC BRANDON (BW 932),45,20224.0,57.6,TRUE
2020,RIVERDALE,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,RIVERDALE,AAC REDBERRY,,,,FALSE
2020,RIVERDALE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,1405.0,48.6,TRUE
2020,RIVERDALE,BOLLES <SEED DEPOT>,,,,FALSE
2020,RIVERDALE,CDC PLENTIFUL (PT580),,,,FALSE
2020,ROCKWOOD,AAC BRANDON (BW 932),62,22658.2,61.1,TRUE
2020,ROCKWOOD,AAC CONNERY |PT245|,,,,FALSE
2020,ROCKWOOD,AAC ELIE(BW931),8,2524.0,65.8,TRUE
2020,ROCKWOOD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2020,ROCKWOOD,AAC STARBUCK <SECAN>,,,,FALSE
2020,ROCKWOOD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,ROCKWOOD,BOLLES <SEED DEPOT>,4,910.0,60.6,TRUE
2020,ROCKWOOD,CARDALE (BW429),,,,FALSE
2020,ROCKWOOD,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2020,ROCKWOOD,GLENN,,,,FALSE
2020,ROLAND,AAC BAILEY (BW901),,,,FALSE
2020,ROLAND,AAC BRANDON (BW 932),61,17558.0,67.8,TRUE
2020,ROLAND,AAC ELIE(BW931),,,,FALSE
2020,ROLAND,AAC STARBUCK <SECAN>,,,,FALSE
2020,ROLAND,AC BARRIE (BW 661),,,,FALSE
2020,ROLAND,BOLLES <SEED DEPOT>,5,518.0,77.6,TRUE
2020,ROLAND,CARDALE (BW429),9,3143.0,66.6,TRUE
2020,ROLAND,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2020,ROLAND,PT599 <SECAN>,,,,FALSE
2020,ROLAND,SY TORACH <SYNGENTA>,,,,FALSE
2020,ROSEDALE,5605HR CL (BW918),,,,FALSE
2020,ROSEDALE,AAC BRANDON (BW 932),34,12072.0,66.4,TRUE
2020,ROSEDALE,AAC ELIE(BW931),4,2922.0,60.3,TRUE
2020,ROSEDALE,AAC REDBERRY,5,2113.0,68.5,TRUE
2020,ROSEDALE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,10,4819.0,63.7,TRUE
2020,ROSEDALE,AC BARRIE (BW 661),,,,FALSE
2020,ROSEDALE,BOLLES <SEED DEPOT>,4,684.0,74.5,TRUE
2020,ROSEDALE,CDC PLENTIFUL (PT580),,,,FALSE
2020,ROSSBURN,AAC BRANDON (BW 932),36,14125.0,61.4,TRUE
2020,ROSSBURN,AAC REDBERRY,9,2994.0,57.9,TRUE
2020,ROSSBURN,AAC REDWATER (PT457),,,,FALSE
2020,ROSSBURN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,2664.0,57.9,TRUE
2020,ROSSBURN,BOLLES <SEED DEPOT>,10,1904.0,63.1,TRUE
2020,ROSSBURN,CARDALE (BW429),,,,FALSE
2020,ROSSBURN,CDC LANDMARK,,,,FALSE
2020,ROSSBURN,CDC PLENTIFUL (PT580),,,,FALSE
2020,ROSSBURN,CDC VR MORRIS (BW423),,,,FALSE
2020,ROSSBURN,GLENN,,,,FALSE
2020,ROSSBURN,SY GABBRO <SYNGENTA>,,,,FALSE
2020,ROSSER,AAC BRANDON (BW 932),35,16118.0,71.1,TRUE
2020,ROSSER,AAC ELIE(BW931),5,1842.0,62.8,TRUE
2020,ROSSER,AAC STARBUCK <SECAN>,,,,FALSE
2020,ROSSER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1970.0,81.6,TRUE
2020,ROSSER,CARBERRY (BW874),,,,FALSE
2020,ROSSER,CARDALE (BW429),,,,FALSE
2020,ROSSER,SY TORACH <SYNGENTA>,,,,FALSE
2020,RUSSELL-BINSCARTH,AAC ALIDA (BW980),,,,FALSE
2020,RUSSELL-BINSCARTH,AAC BRANDON (BW 932),13,3443.0,64.8,TRUE
2020,RUSSELL-BINSCARTH,AAC CAMERON VB <CANTERRA>,,,,FALSE
2020,RUSSELL-BINSCARTH,AAC ELIE(BW931),3,1139.0,60.2,TRUE
2020,RUSSELL-BINSCARTH,AAC REDBERRY,10,4798.0,66.7,TRUE
2020,RUSSELL-BINSCARTH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2020,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,,,,FALSE
2020,RUSSELL-BINSCARTH,BOLLES <SEED DEPOT>,4,535.0,68.3,TRUE
2020,RUSSELL-BINSCARTH,CARBERRY (BW874),,,,FALSE
2020,RUSSELL-BINSCARTH,CDC LANDMARK,10,5875.0,60.5,TRUE
2020,RUSSELL-BINSCARTH,CDC PLENTIFUL (PT580),3,710.0,63.5,TRUE
2020,RUSSELL-BINSCARTH,FIELDSTAR VB,,,,FALSE
2020,RUSSELL-BINSCARTH,GLENN,,,,FALSE
2020,RUSSELL-BINSCARTH,SY SOVITE <SYNGENTA> |BW1011||08S2133-18,,,,FALSE
2020,SIFTON,5605HR CL (BW918),,,,FALSE
2020,SIFTON,AAC BRANDON (BW 932),18,4883.0,50.9,TRUE
2020,SIFTON,AAC ELIE(BW931),,,,FALSE
2020,SIFTON,AAC TISDALE (PT250),,,,FALSE
2020,SIFTON,CDC PLENTIFUL (PT580),,,,FALSE
2020,SOURIS-GLENWOOD,5605HR CL (BW918),,,,FALSE
2020,SOURIS-GLENWOOD,AAC ALIDA (BW980),,,,FALSE
2020,SOURIS-GLENWOOD,AAC BRANDON (BW 932),30,17478.0,63.7,TRUE
2020,SOURIS-GLENWOOD,AAC ELIE(BW931),,,,FALSE
2020,SOURIS-GLENWOOD,AAC TISDALE (PT250),3,2205.0,57.9,TRUE
2020,SOURIS-GLENWOOD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,9,3374.0,61.6,TRUE
2020,SOURIS-GLENWOOD,CARDALE (BW429),,,,FALSE
2020,SOURIS-GLENWOOD,CDC LANDMARK,,,,FALSE
2020,SOURIS-GLENWOOD,CDC PLENTIFUL (PT580),,,,FALSE
2020,SPRINGFIELD,AAC BRANDON (BW 932),46,14143.0,69.3,TRUE
2020,SPRINGFIELD,AAC CONNERY |PT245|,,,,FALSE
2020,SPRINGFIELD,AAC ELIE(BW931),3,705.0,69.7,TRUE
2020,SPRINGFIELD,AAC STARBUCK <SECAN>,,,,FALSE
2020,SPRINGFIELD,AAC TISDALE (PT250),,,,FALSE
